country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1960,mom,son,190,.1458599,.35378465,.19003981,.22103947,.089276157,.014073782,.046480108,.20642526,.46652174,.2664991,6.5771408,10.349911,4.1947494,2.845206,.47046107,.74216253,.72001123,4.3764243,.72479719,.93694305,.91752398,.70345402,.36623558,0,.23109922,.1567495,41.563545,.20681392,.37231562,.39736021,.12873547,.26709041,.37740275,.23815361
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,avg,all,489,.098284334,.24412301,.20920584,.25271726,.19566953,.01189872,.023156406,.14463834,.49616593,.32414061,7.5949974,10.93149,4.0125422,2.7861497,.25214285,.70157015,.71965194,4.3917351,.6591019,.91689336,.93885684,.84673113,.2684435,0,.24299847,.16872849,45.903996,.23344074,.2964417,.32211813,.20027179,.23547946,.43184543,.25144774
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,avg,daughter,273,.12066372,.25548902,.2312507,.22044238,.17215416,.018356353,.022298673,.11692347,.50564504,.33677647,7.2402916,11.007339,4.1048164,2.8949053,.29984844,.72597027,.76174003,4.6736341,.70323694,.87985021,.94301611,.87694579,.23181067,0,.32196084,.22706158,42.579044,.22535565,.35619429,.29727879,.18858668,.2634027,.35540926,.2620852
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,avg,son,216,.069404878,.22945578,.18075807,.29436636,.22601493,.0035654723,.02426327,.18040299,.48393363,.30783463,8.0527277,10.83361,3.8516166,2.6427095,.39084762,.6678918,.66596746,4.0026436,.60214782,1,.93288064,.79684913,.30384472,0,.13522491,.092781857,38.395348,.22356401,.25595611,.36350223,.21922323,.18964963,.50558716,.23772065
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,dad,all,496,.11160655,.26916862,.16641261,.27535337,.17745884,.013442438,.022907477,.14530861,.49373618,.32460529,7.7236533,10.91774,4.245698,2.8158169,.25214285,.69127834,.66015518,4.3113537,.64977401,.89453298,.95131636,.80656624,.28502226,0,.22877549,.15172768,46.56348,.24575309,.28689787,.31851527,.19815981,.23238343,.42461258,.2514866
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,dad,daughter,279,.12811409,.28942075,.1625843,.26511791,.15476292,.021050762,.02198036,.11918975,.50356305,.33421606,7.4170952,10.967402,4.3407311,2.9432573,.29984844,.69243479,.68380201,4.480413,.67690474,.85876399,.96355695,.83174253,.2306526,0,.2964547,.20101279,41.623371,.2304831,.33632806,.30152592,.18100356,.26382324,.35029215,.25719568
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,dad,son,217,.09012913,.24281922,.17139348,.28867042,.20698775,.0035434954,.024113715,.17929102,.48095074,.31210101,8.1225061,10.853127,4.0944386,2.6462085,.39084762,.68967456,.62988275,4.0769105,.61447501,.96068424,.93233407,.77549374,.3499893,0,.13132343,.08487346,39.651218,.23628324,.25353426,.34515703,.2245966,.18359308,.50688219,.24405867
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,max,all,489,.098284334,.23581341,.17005318,.2802555,.21559356,.01189872,.023156406,.14463834,.49616593,.32414061,8.1785727,10.93149,4.2285953,2.7861497,.25214285,.66654032,.62665856,4.0289826,.62206405,.91689336,.93980008,.82621956,.25192562,0,.23307084,.15356642,44.552746,.22880805,.29608032,.3256413,.19855274,.21798325,.43348351,.25129038
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,max,daughter,273,.12066372,.25283119,.17084785,.26954865,.18610857,.018356353,.022298673,.11692347,.50564504,.33677647,7.8142548,11.007339,4.3607025,2.8949053,.29984844,.67434657,.66306472,4.2692113,.65412563,.87985021,.94241709,.87051237,.20657232,0,.31000489,.20580052,45.191624,.22781131,.34675688,.29964361,.18748826,.24369748,.34633961,.26062089
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,max,son,216,.069404878,.21385281,.16902772,.29407218,.25364244,.0035654723,.02426327,.18040299,.48393363,.30783463,8.6487064,10.83361,4.0131192,2.6427095,.39084762,.65555525,.58044314,3.6909289,.58069015,1,.93580741,.76844645,.30557108,0,.12566866,.082755022,38.814442,.22133012,.2587297,.36584985,.21577665,.17811134,.52236754,.23924987
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,mom,all,500,.12735279,.26997101,.18412834,.28142068,.13712719,.011584349,.024918683,.1418152,.49163106,.33005068,7.4005547,10.951877,4.120976,2.802516,.25214285,.72130454,.71233338,4.4330921,.68054479,.9375571,.94398576,.81949931,.34557414,0,.22438899,.15259825,45.40979,.23650637,.2846607,.31651101,.20997454,.23589554,.44912595,.25143942
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,mom,daughter,281,.14775172,.29881814,.19187281,.24562477,.1159326,.017705929,.025683362,.11278049,.50280589,.34102431,6.9847574,11.017199,4.2005086,2.9157801,.29984844,.75133759,.75372201,4.7965899,.72283393,.90535462,.94534707,.87321472,.32746044,0,.30050549,.20859568,45.300991,.24862395,.30131575,.28134879,.20804027,.2618539,.39177644,.26408499
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1970,mom,son,219,.10045876,.23193888,.17391804,.32861412,.16507022,.003513637,.023910526,.18009467,.47689813,.31558305,7.9487429,10.865756,3.9568889,2.6500359,.39084762,.67937851,.6583752,3.9256513,.62479067,1,.94167346,.74136961,.3634243,0,.11917814,.079816841,38.038723,.21852845,.2606726,.37654534,.21324852,.19167767,.50680745,.23476745
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,avg,all,540,.064838871,.23049974,.1723332,.33836272,.19396548,.01816372,.051067639,.072918624,.44852951,.4093205,8.1259089,11.144446,3.7727714,3.1961596,.21123299,.67270643,.740852,3.7457612,.6831938,.94327337,.82776457,.78994793,.45551729,0,.34556121,.29274735,40.970333,.15024912,.42463639,.35989508,.28289169,.20696412,.2651484,.25091207
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,avg,daughter,304,.074694484,.23823968,.12065447,.36448017,.20193118,.012048949,.036063489,.057186082,.43391326,.46078822,8.1312256,11.55174,3.9328139,2.9302318,.28760967,.70159966,.77465379,4.1754241,.72967017,1,.87694722,.82074046,.48639321,0,.36493325,.27190176,42.925518,.15916626,.48681337,.30261132,.30945146,.22877094,.19405591,.28484687
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,avg,son,235,.05218317,.22056079,.2386944,.30482501,.18373664,.026015766,.070334636,.093120947,.46729842,.34323025,8.1190815,10.621437,3.5649996,3.4444723,.31070557,.63643134,.69730079,3.2063246,.62351292,.83900613,.7595464,.76996088,.4081099,0,.33622265,.32485548,33.706898,.1422018,.3469848,.42313486,.25361925,.18302007,.36101216,.20733599
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,dad,all,545,.087557033,.24738958,.16347739,.35688481,.14469118,.017989406,.05194867,.07373742,.44704646,.40927804,7.99436,11.139193,3.9506183,3.202368,.21123299,.69225758,.71785438,3.8014672,.69968772,.95839518,.84146154,.78246534,.48221591,0,.31971693,.25916228,41.850731,.16268916,.41389376,.34638157,.28691256,.20401669,.2859427,.25115749
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,dad,daughter,307,.10479845,.24710602,.13016813,.35479656,.16313086,.011908653,.038077403,.05652022,.43386903,.45962468,7.9318132,11.53845,4.1451836,2.9480844,.28760967,.74562073,.75617331,4.3692222,.75950855,1,.89114279,.82787877,.53895217,0,.32949987,.23434266,45.047363,.172739,.46481073,.29392591,.30921921,.22411588,.22111048,.28707054
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,dad,son,237,.065312117,.24775545,.20645307,.35957909,.12090027,.025834806,.069845408,.095951088,.46404803,.34432068,8.0750589,10.62407,3.6915517,3.4417002,.31070557,.62671566,.66855991,3.1041377,.62250668,.87226361,.77753073,.74552292,.40998831,0,.32739431,.30523562,37.064461,.15061992,.33358258,.4092187,.26018089,.17998047,.37665132,.20482242
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,max,all,540,.064838871,.21696396,.14399992,.35880187,.21539536,.01816372,.051067639,.072918624,.44852951,.4093205,8.7417727,11.144446,3.9558754,3.1961596,.21123299,.64109594,.65169525,3.3190415,.65337944,.94327337,.82775992,.74154675,.4333013,0,.30371532,.24538757,41.335297,.16254349,.42355776,.34743154,.28783897,.20337273,.28304136,.25120518
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,max,daughter,304,.074694484,.22319318,.10974818,.3698827,.22248144,.012048949,.036063489,.057186082,.43391326,.46078822,8.7073994,11.55174,4.1057625,2.9302318,.28760967,.68782628,.69032705,3.7783689,.71579564,1,.88116413,.75693333,.48761755,0,.31367075,.22386293,39.746212,.15395053,.48956025,.3033089,.30435905,.23838151,.21033309,.2825143
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,max,son,235,.05218317,.20896494,.18798296,.34457287,.20629606,.026015766,.070334636,.093120947,.46729842,.34323025,8.7859116,10.621437,3.7628431,3.4444723,.31070557,.5823127,.60181338,2.7412422,.57323015,.83900613,.75451368,.73001152,.35843003,0,.30730015,.28129974,34.395214,.15087046,.33093849,.40906471,.27030391,.16587697,.38101849,.21100074
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,mom,all,555,.083127506,.24537851,.1628276,.33186707,.17679931,.019095398,.05099142,.070687406,.45414522,.40508053,8.2160797,11.125413,4.0101757,3.2044353,.21123299,.68721586,.69027579,3.7013416,.69275439,.9298448,.82790327,.79285973,.47058529,0,.33915272,.27100882,41.612072,.16446026,.40932271,.33714941,.28659335,.20548703,.27078882,.25125226
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,mom,daughter,314,.089888975,.24443081,.12489308,.36426815,.17651899,.01287535,.034613721,.054887179,.44076896,.45685479,8.2591419,11.54434,4.0989227,2.9225919,.28760967,.72498941,.72490644,4.0512872,.74494565,.95559835,.88576388,.8591361,.51420677,0,.36916202,.26321793,44.117229,.18205024,.47476056,.28554705,.30986157,.22254114,.18645786,.2904042
Mongolia,MNG,East Asia & Pacific,East Asia & Pacific,Developing economies,Middle income,Lower middle income,No,LITS,2016,Retrospective question,1980,mom,son,240,.074244067,.24662364,.21266727,.28929743,.17716759,.027267512,.072509006,.091446303,.47171947,.33705771,8.159503,10.575012,3.8983085,3.4708424,.31070557,.63754845,.6444695,3.2412088,.62418371,.88887882,.7525599,.74172252,.39842176,0,.31315219,.27881369,38.423534,.1525244,.31488448,.39587003,.26014844,.18015981,.38830173,.19981305
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,avg,all,442,.80582404,.11672052,.054946229,.012643805,.0098654106,.57646394,.10584963,.18502328,.079421259,.05324186,3.1632814,5.8644872,3.1265619,4.563026,.54729134,.39507657,.69006944,2.8034413,.39506966,.35188287,.5760234,.65848535,.33283263,0,.50197047,.73259526,38.549034,.11764301,.50839716,.37041864,.33318838,.22423665,.21060526,.25076649
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,avg,daughter,168,.81598276,.10293604,.064476952,.0055431924,.011061072,.62848204,.083321653,.14057185,.086635865,.060988605,3.3537829,5.3121123,2.9967995,4.8127089,.68777531,.35156307,.60718113,2.0116615,.35248551,.28829136,.68100935,.61269569,.5102585,0,.6110456,.98130846,36.540333,.098013811,.56186348,.40644541,.40005869,.095482096,.20379263,.23855519
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,avg,son,274,.79921097,.12569386,.048741974,.017266121,.0090870662,.54260153,.12051477,.21396002,.074724734,.048198927,3.0392699,6.2240691,3.2077212,4.3647323,.68475711,.42334631,.74396735,3.3178427,.42279086,.39414802,.52005422,.69791591,.29575211,0,.44493905,.60542655,43.998154,.12712993,.48548624,.31984839,.30083612,.28650966,.22909416,.25871572
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,dad,all,485,.8173033,.047917873,.088389248,.035008989,.011380592,.57880425,.1100756,.18048562,.079422809,.051211681,4.1594191,5.8010554,3.6352248,4.5558949,.54729134,.36639178,.61815041,1.7513438,.36652511,.35542932,.48413768,.39922249,.37826371,0,.45286995,.56756538,40.773125,.13538976,.46849567,.31205738,.34472793,.20782495,.22083956,.25119889
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,dad,daughter,187,.81516492,.029123964,.10306826,.040817771,.01182507,.64004749,.083473921,.13217427,.08431422,.059990097,4.4381289,5.1540041,3.5745921,4.8282399,.68777531,.32232291,.51949626,.76903635,.32461807,.28883198,.54209781,.48954126,.41211244,0,.46705952,.63086236,36.859818,.11489163,.48145127,.36256513,.39191833,.13062492,.26851898,.23320153
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,dad,son,298,.81873435,.060495466,.078565493,.031121535,.011083132,.53781801,.12787846,.21281742,.076149292,.045336835,3.9728956,6.234087,3.669615,4.3188734,.68475711,.39586219,.68423778,2.4082479,.39457089,.39980447,.46546367,.31992647,.34855318,0,.46403107,.54613119,44.297977,.14170226,.46090341,.28854394,.31862393,.25079602,.18692817,.26324338
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,max,all,442,.80582404,.052200299,.08885321,.039393723,.013728735,.57646394,.10584963,.18502328,.079421259,.05324186,4.4027224,5.8644872,3.692246,4.563026,.54729134,.36549616,.60340869,1.5863535,.3654843,.35188287,.45074707,.4527646,.33416396,0,.47339141,.58503616,40.376743,.11996968,.46550399,.34074536,.33928141,.21321975,.2228951,.25101703
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,max,daughter,168,.81598276,.029235106,.092506789,.045557369,.016717995,.62848204,.083321653,.14057185,.086635865,.060988605,4.7090378,5.3121123,3.6379192,4.8127089,.68777531,.32768759,.52021116,.67858821,.32984886,.28829136,.46504244,.62376517,.34397164,0,.51734287,.68440783,35.44458,.098109797,.51679891,.37851608,.42857596,.094798177,.22502151,.23873556
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,max,son,274,.79921097,.067150049,.086474821,.035381343,.011782805,.54260153,.12051477,.21396002,.074724734,.048198927,4.2033186,6.2240691,3.7204771,4.3647323,.68475711,.38998565,.65760767,2.1743343,.38868204,.39414802,.44669557,.33368281,.32594317,0,.46096939,.540793,43.898167,.13043958,.44673172,.30308506,.29647496,.2700004,.21141641,.25901198
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,mom,all,751,.92257404,.01973876,.039351009,.0072533255,.011082876,.60283935,.099543042,.18018992,.071741112,.045686588,2.0527604,5.7904787,3.2085855,4.4414573,.54729134,.37798941,.73972559,3.8313451,.38138252,.36564851,.46808454,.60758245,.45689288,0,.48592421,.67263645,40.475384,.13626298,.49187911,.35916072,.27346891,.23110738,.19958811,.25088915
Mozambique,MOZ,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,IOF,2008,Co-residents only,1980,mom,daughter,287,.92607498,.016748108,.032964628,.012534158,.011678107,.66775626,.065359555,.14543706,.070452698,.05099443,2.155148,5.1363277,3.2800708,4.7570453,.68777531,.31305203,.64937401,3.0475309,.31750178,.28895754,.81366181,.62970591,.59154534,0,.59493148,.8628217,31.162014,.10234972,.50928581,.50608599,.30322665,.08833766,.16300692,.22820581
